text,label,hard_topic
Receipt: INR 232246 credited to your wallet from reward points. Txn ID REF258010.,0,finance_transaction
Your saved search 'Backend Developer Mumbai' has 49 new matches today.,0,job_alerts
Job alert from LinkedIn: New openings for Software Engineer at Aster Digital and similar companies.,0,job_alerts
Kotak ALERT: INR 236324 debited from A/C ending 6162 via netbanking at Myntra on 12-Jul-2026. Avl bal: INR 579733.,0,finance_transaction
Delivery update: Package ORD-616584 is out for delivery and should arrive by 3 PM.,0,shipping_order
Indeed recommendations: Top Software Engineer jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Kotak: Your payment of INR 241993 towards Apple has been completed. UTR: UTR61163473.,0,finance_transaction
Your return pickup for order ORD-582342 is scheduled on 06-Aug-2026 between 10 AM-1 PM.,0,shipping_order
Axis Bank ALERT: INR 194888 debited from A/C ending 8303 via UPI at Myntra on 07-Apr-2026. Avl bal: INR 245550.,0,finance_transaction
Your saved search 'ML Engineer Kolkata' has 22 new matches today.,0,job_alerts
Transaction successful: INR 83640 paid to Swiggy using NEFT. Ref REF970068.,0,finance_transaction
Transaction successful: INR 55678 paid to Zomato using NEFT. Ref REF908042.,0,finance_transaction
SBI ALERT: INR 105304 debited from A/C ending 6712 via netbanking at Google Play on 23-Apr-2026. Avl bal: INR 702942.,0,finance_transaction
ICICI Bank: Your payment of INR 143357 towards Netflix has been completed. UTR: UTR36810554.,0,finance_transaction
HDFC Bank: Your payment of INR 85085 towards Amazon has been completed. UTR: UTR53842699.,0,finance_transaction
Receipt: INR 53698 credited to your wallet from reward points. Txn ID REF857850.,0,finance_transaction
Your return pickup for order ORD-363763 is scheduled on 05-Mar-2026 between 6 PM-9 PM.,0,shipping_order
Job alert from Foundit: New openings for Product Manager at Aster Digital and similar companies.,0,job_alerts
Your saved search 'QA Engineer Pune' has 62 new matches today.,0,job_alerts
Transaction successful: INR 172724 paid to Zomato using card. Ref REF718143.,0,finance_transaction
Job alert from Foundit: New openings for Data Analyst at Orion Systems and similar companies.,0,job_alerts
Order ORD-734191 delayed due to weather. New delivery date: 11-Apr-2026.,0,shipping_order
Your saved search 'Backend Developer Delhi' has 69 new matches today.,0,job_alerts
Shipment confirmed for order ORD-417482. Track with AWB AWB42933985 on India Post.,0,shipping_order
Invoice INV-80254 generated for INR 201802. Due date: 05-May-2026.,0,finance_transaction
Your order ORD-111610 has been shipped via Delhivery. Expected delivery: 05-Jul-2026.,0,shipping_order
Your return pickup for order ORD-928075 is scheduled on 23-Mar-2026 between 2 PM-5 PM.,0,shipping_order
LinkedIn Jobs: 29 new ML Engineer openings in Pune match your profile.,0,job_alerts
Chase ALERT: INR 227474 debited from A/C ending 4259 via netbanking at Google Play on 21-Nov-2026. Avl bal: INR 565593.,0,finance_transaction
Transaction successful: INR 79628 paid to Swiggy using card. Ref REF477550.,0,finance_transaction
Invoice INV-68146 generated for INR 109479. Due date: 21-Feb-2026.,0,finance_transaction
Invoice INV-83015 generated for INR 187832. Due date: 23-Dec-2026.,0,finance_transaction
LinkedIn Jobs: 4 new Data Analyst openings in Delhi match your profile.,0,job_alerts
LinkedIn Jobs: 64 new Data Analyst openings in Pune match your profile.,0,job_alerts
Shipment confirmed for order ORD-404410. Track with AWB AWB64268053 on Delhivery.,0,shipping_order
Order ORD-935853 delayed due to weather. New delivery date: 11-Mar-2026.,0,shipping_order
Naukri alert: Recruiters viewed your profile 12 times this week. Explore fresh roles.,0,job_alerts
Shipment confirmed for order ORD-433293. Track with AWB AWB70931660 on Blue Dart.,0,shipping_order
Job alert from Wellfound: New openings for Software Engineer at BluePeak and similar companies.,0,job_alerts
Your return pickup for order ORD-517984 is scheduled on 11-Nov-2026 between 6 PM-9 PM.,0,shipping_order
Your order ORD-758499 has been shipped via Delhivery. Expected delivery: 07-Nov-2026.,0,shipping_order
LinkedIn Jobs: 16 new ML Engineer openings in Bengaluru match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 24 times this week. Explore fresh roles.,0,job_alerts
Job alert from Indeed: New openings for Product Manager at Acme Tech and similar companies.,0,job_alerts
Invoice INV-12459 generated for INR 116083. Due date: 09-Feb-2026.,0,finance_transaction
Delivery update: Package ORD-262308 is out for delivery and should arrive by 3 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 54 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 3 times this week. Explore fresh roles.,0,job_alerts
ICICI Bank: Your payment of INR 209764 towards Zomato has been completed. UTR: UTR99985448.,0,finance_transaction
Order ORD-285814 delayed due to weather. New delivery date: 11-Jan-2026.,0,shipping_order
Wells Fargo: Your payment of INR 8845 towards Flipkart has been completed. UTR: UTR33574011.,0,finance_transaction
Job alert from Wellfound: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
Delivery update: Package ORD-408677 is out for delivery and should arrive by 10 PM.,0,shipping_order
Job alert from Indeed: New openings for Software Engineer at BluePeak and similar companies.,0,job_alerts
Your order ORD-471318 has been shipped via DTDC. Expected delivery: 21-May-2026.,0,shipping_order
Indeed recommendations: Top Data Analyst jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Job alert from LinkedIn: New openings for Software Engineer at Zenith Labs and similar companies.,0,job_alerts
LinkedIn Jobs: 40 new Product Manager openings in Bengaluru match your profile.,0,job_alerts
Shipment confirmed for order ORD-956932. Track with AWB AWB94154290 on UPS.,0,shipping_order
Naukri alert: Recruiters viewed your profile 19 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-468204 has been shipped via Delhivery. Expected delivery: 24-Jan-2026.,0,shipping_order
Your order ORD-246749 has been shipped via Blue Dart. Expected delivery: 08-Mar-2026.,0,shipping_order
Order ORD-479510 delayed due to weather. New delivery date: 20-Sep-2026.,0,shipping_order
Indeed recommendations: Top Product Manager jobs near Delhi posted in last 24 hours.,0,job_alerts
Wells Fargo: Your payment of INR 244785 towards Google Play has been completed. UTR: UTR71557118.,0,finance_transaction
Shipment confirmed for order ORD-885287. Track with AWB AWB54352680 on India Post.,0,shipping_order
Your return pickup for order ORD-705117 is scheduled on 05-Dec-2026 between 6 PM-9 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 14 times this week. Explore fresh roles.,0,job_alerts
Your return pickup for order ORD-518628 is scheduled on 10-Dec-2026 between 2 PM-5 PM.,0,shipping_order
HSBC ALERT: INR 212696 debited from A/C ending 7033 via netbanking at Swiggy on 14-Nov-2026. Avl bal: INR 447711.,0,finance_transaction
Transaction successful: INR 45161 paid to Google Play using UPI. Ref REF753261.,0,finance_transaction
Job alert from Wellfound: New openings for Backend Developer at Northbridge and similar companies.,0,job_alerts
Indeed recommendations: Top Product Manager jobs near Pune posted in last 24 hours.,0,job_alerts
HSBC ALERT: INR 128742 debited from A/C ending 3298 via IMPS at Swiggy on 28-May-2026. Avl bal: INR 401540.,0,finance_transaction
SBI ALERT: INR 19283 debited from A/C ending 1787 via IMPS at Myntra on 05-Apr-2026. Avl bal: INR 310543.,0,finance_transaction
Your return pickup for order ORD-422242 is scheduled on 08-Oct-2026 between 10 AM-1 PM.,0,shipping_order
Job alert from LinkedIn: New openings for Backend Developer at Zenith Labs and similar companies.,0,job_alerts
Delivery update: Package ORD-531836 is out for delivery and should arrive by 3 PM.,0,shipping_order
Your return pickup for order ORD-924017 is scheduled on 20-Jan-2026 between 2 PM-5 PM.,0,shipping_order
Chase ALERT: INR 249720 debited from A/C ending 6989 via NEFT at Google Play on 25-Jul-2026. Avl bal: INR 567295.,0,finance_transaction
Order ORD-701941 delayed due to weather. New delivery date: 18-Jan-2026.,0,shipping_order
Transaction successful: INR 103225 paid to Airtel using NEFT. Ref REF958259.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 68 times this week. Explore fresh roles.,0,job_alerts
Shipment confirmed for order ORD-853026. Track with AWB AWB87067922 on FedEx.,0,shipping_order
Receipt: INR 16932 credited to your wallet from bank transfer. Txn ID REF572122.,0,finance_transaction
Transaction successful: INR 135817 paid to Zomato using UPI. Ref REF142859.,0,finance_transaction
Job alert from Indeed: New openings for ML Engineer at Orion Systems and similar companies.,0,job_alerts
HDFC Bank ALERT: INR 204102 debited from A/C ending 6084 via IMPS at Apple on 14-Jul-2026. Avl bal: INR 450567.,0,finance_transaction
Receipt: INR 223031 credited to your wallet from bank transfer. Txn ID REF619955.,0,finance_transaction
Invoice INV-71014 generated for INR 18544. Due date: 23-Jan-2026.,0,finance_transaction
Delivery update: Package ORD-784036 is out for delivery and should arrive by 8 PM.,0,shipping_order
Axis Bank: Your payment of INR 108471 towards Flipkart has been completed. UTR: UTR26305286.,0,finance_transaction
Your return pickup for order ORD-276007 is scheduled on 18-Jul-2026 between 2 PM-5 PM.,0,shipping_order
Your saved search 'QA Engineer Delhi' has 5 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 23 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-310303 is out for delivery and should arrive by 3 PM.,0,shipping_order
Receipt: INR 120124 credited to your wallet from bank transfer. Txn ID REF982495.,0,finance_transaction
Delivery update: Package ORD-333718 is out for delivery and should arrive by 10 PM.,0,shipping_order
Invoice INV-60069 generated for INR 46341. Due date: 19-Apr-2026.,0,finance_transaction
Order ORD-182252 delayed due to weather. New delivery date: 07-Jun-2026.,0,shipping_order
Naukri alert: Recruiters viewed your profile 25 times this week. Explore fresh roles.,0,job_alerts
Order ORD-349022 delayed due to weather. New delivery date: 12-Sep-2026.,0,shipping_order
Invoice INV-32136 generated for INR 77113. Due date: 08-Apr-2026.,0,finance_transaction
Invoice INV-93410 generated for INR 193021. Due date: 26-Aug-2026.,0,finance_transaction
Order ORD-728552 delayed due to weather. New delivery date: 25-Feb-2026.,0,shipping_order
Your saved search 'Data Analyst Bengaluru' has 57 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 22 times this week. Explore fresh roles.,0,job_alerts
Your saved search 'Software Engineer Hyderabad' has 61 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 13 times this week. Explore fresh roles.,0,job_alerts
Shipment confirmed for order ORD-383726. Track with AWB AWB56594052 on DTDC.,0,shipping_order
LinkedIn Jobs: 62 new Data Analyst openings in Kolkata match your profile.,0,job_alerts
Wells Fargo: Your payment of INR 136148 towards Jio has been completed. UTR: UTR81567304.,0,finance_transaction
Chase: Your payment of INR 118749 towards Apple has been completed. UTR: UTR58894086.,0,finance_transaction
Invoice INV-63221 generated for INR 25315. Due date: 21-Nov-2026.,0,finance_transaction
LinkedIn Jobs: 23 new Backend Developer openings in Delhi match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 64 times this week. Explore fresh roles.,0,job_alerts
Your return pickup for order ORD-156502 is scheduled on 20-Jan-2026 between 10 AM-1 PM.,0,shipping_order
HDFC Bank ALERT: INR 100878 debited from A/C ending 3754 via UPI at Amazon on 26-Aug-2026. Avl bal: INR 670975.,0,finance_transaction
Order ORD-155965 delayed due to weather. New delivery date: 04-May-2026.,0,shipping_order
Invoice INV-88069 generated for INR 219739. Due date: 24-Mar-2026.,0,finance_transaction
Shipment confirmed for order ORD-941566. Track with AWB AWB76700724 on UPS.,0,shipping_order
Transaction successful: INR 78650 paid to Jio using IMPS. Ref REF894709.,0,finance_transaction
Kotak ALERT: INR 23000 debited from A/C ending 6763 via UPI at Jio on 07-Mar-2026. Avl bal: INR 851183.,0,finance_transaction
Chase: Your payment of INR 209163 towards Google Play has been completed. UTR: UTR11233262.,0,finance_transaction
Chase ALERT: INR 169479 debited from A/C ending 8528 via UPI at Flipkart on 27-Aug-2026. Avl bal: INR 555295.,0,finance_transaction
ICICI Bank ALERT: INR 95949 debited from A/C ending 8129 via card at Zomato on 21-Feb-2026. Avl bal: INR 773934.,0,finance_transaction
Transaction successful: INR 4476 paid to Apple using NEFT. Ref REF834908.,0,finance_transaction
Your return pickup for order ORD-680047 is scheduled on 28-Sep-2026 between 2 PM-5 PM.,0,shipping_order
Your return pickup for order ORD-864141 is scheduled on 04-Jul-2026 between 10 AM-1 PM.,0,shipping_order
LinkedIn Jobs: 39 new Backend Developer openings in Hyderabad match your profile.,0,job_alerts
Indeed recommendations: Top ML Engineer jobs near Kolkata posted in last 24 hours.,0,job_alerts
Your saved search 'Software Engineer Pune' has 49 new matches today.,0,job_alerts
Shipment confirmed for order ORD-245158. Track with AWB AWB26150689 on Delhivery.,0,shipping_order
HSBC: Your payment of INR 213871 towards Airtel has been completed. UTR: UTR52168966.,0,finance_transaction
Job alert from Wellfound: New openings for Software Engineer at Aster Digital and similar companies.,0,job_alerts
Receipt: INR 84894 credited to your wallet from bank transfer. Txn ID REF387499.,0,finance_transaction
LinkedIn Jobs: 8 new Software Engineer openings in Mumbai match your profile.,0,job_alerts
Your saved search 'Product Manager Pune' has 73 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 31 times this week. Explore fresh roles.,0,job_alerts
Job alert from LinkedIn: New openings for Product Manager at BluePeak and similar companies.,0,job_alerts
Indeed recommendations: Top Software Engineer jobs near Hyderabad posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 45 new QA Engineer openings in Kolkata match your profile.,0,job_alerts
Job alert from Indeed: New openings for QA Engineer at Zenith Labs and similar companies.,0,job_alerts
Job alert from Naukri: New openings for QA Engineer at BluePeak and similar companies.,0,job_alerts
Naukri alert: Recruiters viewed your profile 70 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-334767 has been shipped via Blue Dart. Expected delivery: 12-Apr-2026.,0,shipping_order
Kotak ALERT: INR 109144 debited from A/C ending 2406 via UPI at Swiggy on 12-May-2026. Avl bal: INR 360731.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 68 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-454720 has been shipped via Delhivery. Expected delivery: 18-Nov-2026.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Transaction successful: INR 194351 paid to Apple using NEFT. Ref REF171992.,0,finance_transaction
Your saved search 'Data Analyst Kolkata' has 23 new matches today.,0,job_alerts
Job alert from LinkedIn: New openings for Software Engineer at Zenith Labs and similar companies.,0,job_alerts
Receipt: INR 36885 credited to your wallet from cashback. Txn ID REF898000.,0,finance_transaction
Indeed recommendations: Top Product Manager jobs near Hyderabad posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 36 new Product Manager openings in Hyderabad match your profile.,0,job_alerts
Delivery update: Package ORD-175090 is out for delivery and should arrive by 3 PM.,0,shipping_order
Delivery update: Package ORD-345015 is out for delivery and should arrive by 6 PM.,0,shipping_order
Order ORD-425246 delayed due to weather. New delivery date: 25-Jul-2026.,0,shipping_order
LinkedIn Jobs: 69 new Software Engineer openings in Delhi match your profile.,0,job_alerts
Job alert from LinkedIn: New openings for Backend Developer at Orion Systems and similar companies.,0,job_alerts
Your saved search 'Product Manager Kolkata' has 71 new matches today.,0,job_alerts
Order ORD-423836 delayed due to weather. New delivery date: 20-Mar-2026.,0,shipping_order
Delivery update: Package ORD-944361 is out for delivery and should arrive by 3 PM.,0,shipping_order
Shipment confirmed for order ORD-286891. Track with AWB AWB62486296 on FedEx.,0,shipping_order
Your order ORD-687408 has been shipped via FedEx. Expected delivery: 17-Aug-2026.,0,shipping_order
Invoice INV-11923 generated for INR 243019. Due date: 10-Jan-2026.,0,finance_transaction
Receipt: INR 44868 credited to your wallet from salary account. Txn ID REF317567.,0,finance_transaction
Your saved search 'ML Engineer Bengaluru' has 49 new matches today.,0,job_alerts
Your order ORD-550169 has been shipped via Blue Dart. Expected delivery: 14-Jan-2026.,0,shipping_order
Your order ORD-210361 has been shipped via UPS. Expected delivery: 19-Dec-2026.,0,shipping_order
Shipment confirmed for order ORD-998073. Track with AWB AWB82892868 on Delhivery.,0,shipping_order
Invoice INV-67849 generated for INR 204278. Due date: 18-Mar-2026.,0,finance_transaction
Invoice INV-15728 generated for INR 208961. Due date: 25-May-2026.,0,finance_transaction
Indeed recommendations: Top Data Analyst jobs near Mumbai posted in last 24 hours.,0,job_alerts
Your order ORD-191397 has been shipped via FedEx. Expected delivery: 09-Mar-2026.,0,shipping_order
SBI ALERT: INR 202500 debited from A/C ending 2114 via NEFT at Airtel on 25-Aug-2026. Avl bal: INR 784572.,0,finance_transaction
HSBC: Your payment of INR 109667 towards Airtel has been completed. UTR: UTR30833152.,0,finance_transaction
Your return pickup for order ORD-868399 is scheduled on 01-Apr-2026 between 6 PM-9 PM.,0,shipping_order
Delivery update: Package ORD-514211 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your order ORD-421803 has been shipped via Blue Dart. Expected delivery: 16-May-2026.,0,shipping_order
Indeed recommendations: Top ML Engineer jobs near Chennai posted in last 24 hours.,0,job_alerts
Your order ORD-296525 has been shipped via India Post. Expected delivery: 20-Oct-2026.,0,shipping_order
Your return pickup for order ORD-564829 is scheduled on 14-May-2026 between 10 AM-1 PM.,0,shipping_order
Order ORD-999523 delayed due to weather. New delivery date: 19-May-2026.,0,shipping_order
HSBC ALERT: INR 228372 debited from A/C ending 9691 via IMPS at Apple on 06-Sep-2026. Avl bal: INR 173631.,0,finance_transaction
Transaction successful: INR 214901 paid to Zomato using UPI. Ref REF264512.,0,finance_transaction
Your return pickup for order ORD-239212 is scheduled on 02-Jan-2026 between 10 AM-1 PM.,0,shipping_order
Wells Fargo: Your payment of INR 78806 towards Apple has been completed. UTR: UTR32891228.,0,finance_transaction
Delivery update: Package ORD-313252 is out for delivery and should arrive by 3 PM.,0,shipping_order
Transaction successful: INR 98296 paid to Apple using NEFT. Ref REF516056.,0,finance_transaction
LinkedIn Jobs: 41 new Data Analyst openings in Hyderabad match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 14 times this week. Explore fresh roles.,0,job_alerts
LinkedIn Jobs: 11 new QA Engineer openings in Chennai match your profile.,0,job_alerts
Your saved search 'Data Analyst Hyderabad' has 63 new matches today.,0,job_alerts
Chase: Your payment of INR 169268 towards Google Play has been completed. UTR: UTR36267599.,0,finance_transaction
Shipment confirmed for order ORD-838230. Track with AWB AWB94094822 on Delhivery.,0,shipping_order
Kotak ALERT: INR 60913 debited from A/C ending 8385 via netbanking at Jio on 17-Dec-2026. Avl bal: INR 727816.,0,finance_transaction
Your saved search 'Product Manager Delhi' has 7 new matches today.,0,job_alerts
Your order ORD-152119 has been shipped via Blue Dart. Expected delivery: 23-Nov-2026.,0,shipping_order
Invoice INV-30863 generated for INR 882. Due date: 13-Dec-2026.,0,finance_transaction
Delivery update: Package ORD-167022 is out for delivery and should arrive by 6 PM.,0,shipping_order
Your return pickup for order ORD-879665 is scheduled on 04-Mar-2026 between 10 AM-1 PM.,0,shipping_order
Order ORD-862678 delayed due to weather. New delivery date: 06-Jan-2026.,0,shipping_order
Your order ORD-700440 has been shipped via Delhivery. Expected delivery: 27-May-2026.,0,shipping_order
Receipt: INR 218868 credited to your wallet from salary account. Txn ID REF994872.,0,finance_transaction
Indeed recommendations: Top Software Engineer jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Wells Fargo: Your payment of INR 242233 towards Jio has been completed. UTR: UTR55884951.,0,finance_transaction
Delivery update: Package ORD-277916 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your saved search 'ML Engineer Pune' has 12 new matches today.,0,job_alerts
HSBC ALERT: INR 183457 debited from A/C ending 5726 via IMPS at Google Play on 06-Mar-2026. Avl bal: INR 248416.,0,finance_transaction
Your return pickup for order ORD-800956 is scheduled on 24-Apr-2026 between 6 PM-9 PM.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Chennai posted in last 24 hours.,0,job_alerts
Receipt: INR 80849 credited to your wallet from bank transfer. Txn ID REF690723.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 53 times this week. Explore fresh roles.,0,job_alerts
Axis Bank ALERT: INR 40660 debited from A/C ending 8900 via IMPS at Flipkart on 12-Sep-2026. Avl bal: INR 386415.,0,finance_transaction
Your order ORD-922629 has been shipped via DTDC. Expected delivery: 17-Oct-2026.,0,shipping_order
Shipment confirmed for order ORD-203524. Track with AWB AWB60640143 on India Post.,0,shipping_order
Transaction successful: INR 12677 paid to Flipkart using UPI. Ref REF492919.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 7 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-447960 has been shipped via Blue Dart. Expected delivery: 17-Dec-2026.,0,shipping_order
Your order ORD-653516 has been shipped via Delhivery. Expected delivery: 04-May-2026.,0,shipping_order
Order ORD-825807 delayed due to weather. New delivery date: 14-Apr-2026.,0,shipping_order
Naukri alert: Recruiters viewed your profile 8 times this week. Explore fresh roles.,0,job_alerts
Chase: Your payment of INR 21190 towards Zomato has been completed. UTR: UTR98682228.,0,finance_transaction
Kotak: Your payment of INR 189422 towards Jio has been completed. UTR: UTR29140170.,0,finance_transaction
Axis Bank ALERT: INR 29781 debited from A/C ending 9769 via NEFT at Myntra on 09-Dec-2026. Avl bal: INR 631117.,0,finance_transaction
Receipt: INR 122883 credited to your wallet from refund. Txn ID REF494525.,0,finance_transaction
Indeed recommendations: Top ML Engineer jobs near Delhi posted in last 24 hours.,0,job_alerts
Your return pickup for order ORD-278083 is scheduled on 01-Jun-2026 between 2 PM-5 PM.,0,shipping_order
Job alert from Naukri: New openings for ML Engineer at Orion Systems and similar companies.,0,job_alerts
Receipt: INR 64243 credited to your wallet from reward points. Txn ID REF578219.,0,finance_transaction
Invoice INV-32912 generated for INR 214803. Due date: 23-Dec-2026.,0,finance_transaction
Your return pickup for order ORD-576728 is scheduled on 15-Jun-2026 between 6 PM-9 PM.,0,shipping_order
Delivery update: Package ORD-920099 is out for delivery and should arrive by 8 PM.,0,shipping_order
Job alert from Wellfound: New openings for Product Manager at Northbridge and similar companies.,0,job_alerts
Your order ORD-100238 has been shipped via DTDC. Expected delivery: 11-Feb-2026.,0,shipping_order
Your order ORD-151964 has been shipped via DTDC. Expected delivery: 15-Jun-2026.,0,shipping_order
Transaction successful: INR 74454 paid to Amazon using UPI. Ref REF327677.,0,finance_transaction
LinkedIn Jobs: 22 new Software Engineer openings in Kolkata match your profile.,0,job_alerts
Your order ORD-766093 has been shipped via Delhivery. Expected delivery: 05-Feb-2026.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Delhi posted in last 24 hours.,0,job_alerts
Your order ORD-183697 has been shipped via Blue Dart. Expected delivery: 21-Mar-2026.,0,shipping_order
Your saved search 'Backend Developer Kolkata' has 17 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 47 times this week. Explore fresh roles.,0,job_alerts
Your saved search 'Data Analyst Hyderabad' has 55 new matches today.,0,job_alerts
Invoice INV-7451 generated for INR 3388. Due date: 13-Sep-2026.,0,finance_transaction
LinkedIn Jobs: 22 new ML Engineer openings in Delhi match your profile.,0,job_alerts
Indeed recommendations: Top Software Engineer jobs near Kolkata posted in last 24 hours.,0,job_alerts
ICICI Bank: Your payment of INR 91153 towards Flipkart has been completed. UTR: UTR40015561.,0,finance_transaction
Your order ORD-450004 has been shipped via DTDC. Expected delivery: 17-Feb-2026.,0,shipping_order
Invoice INV-23792 generated for INR 114264. Due date: 26-Jan-2026.,0,finance_transaction
ICICI Bank: Your payment of INR 240261 towards Zomato has been completed. UTR: UTR70095488.,0,finance_transaction
Indeed recommendations: Top Product Manager jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Your saved search 'Data Analyst Bengaluru' has 12 new matches today.,0,job_alerts
Your saved search 'QA Engineer Pune' has 8 new matches today.,0,job_alerts
Order ORD-380251 delayed due to weather. New delivery date: 25-Jun-2026.,0,shipping_order
Invoice INV-36743 generated for INR 149988. Due date: 27-Mar-2026.,0,finance_transaction
Order ORD-137668 delayed due to weather. New delivery date: 21-Mar-2026.,0,shipping_order
Shipment confirmed for order ORD-365185. Track with AWB AWB96710117 on Delhivery.,0,shipping_order
Job alert from Wellfound: New openings for QA Engineer at Zenith Labs and similar companies.,0,job_alerts
Your saved search 'Product Manager Pune' has 35 new matches today.,0,job_alerts
LinkedIn Jobs: 35 new Data Analyst openings in Hyderabad match your profile.,0,job_alerts
Your order ORD-195673 has been shipped via Delhivery. Expected delivery: 11-Nov-2026.,0,shipping_order
Your order ORD-802115 has been shipped via DTDC. Expected delivery: 02-Aug-2026.,0,shipping_order
Job alert from LinkedIn: New openings for Software Engineer at Northbridge and similar companies.,0,job_alerts
Your saved search 'QA Engineer Delhi' has 8 new matches today.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Delhi posted in last 24 hours.,0,job_alerts
Kotak ALERT: INR 191985 debited from A/C ending 3713 via netbanking at Airtel on 13-Jan-2026. Avl bal: INR 200110.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 26 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 28 times this week. Explore fresh roles.,0,job_alerts
Job alert from Wellfound: New openings for ML Engineer at Orion Systems and similar companies.,0,job_alerts
Your order ORD-542479 has been shipped via Delhivery. Expected delivery: 05-Apr-2026.,0,shipping_order
Axis Bank ALERT: INR 15109 debited from A/C ending 3148 via IMPS at Flipkart on 05-Feb-2026. Avl bal: INR 514090.,0,finance_transaction
Your return pickup for order ORD-843564 is scheduled on 06-Mar-2026 between 2 PM-5 PM.,0,shipping_order
Shipment confirmed for order ORD-641748. Track with AWB AWB74728410 on UPS.,0,shipping_order
Your order ORD-372551 has been shipped via India Post. Expected delivery: 10-Aug-2026.,0,shipping_order
Order ORD-250523 delayed due to weather. New delivery date: 12-Jan-2026.,0,shipping_order
Your order ORD-147529 has been shipped via FedEx. Expected delivery: 10-Nov-2026.,0,shipping_order
Invoice INV-33591 generated for INR 226548. Due date: 07-Apr-2026.,0,finance_transaction
Shipment confirmed for order ORD-359427. Track with AWB AWB78937715 on Delhivery.,0,shipping_order
Indeed recommendations: Top Product Manager jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Order ORD-381739 delayed due to weather. New delivery date: 17-Jan-2026.,0,shipping_order
Your return pickup for order ORD-323857 is scheduled on 20-Dec-2026 between 6 PM-9 PM.,0,shipping_order
Your return pickup for order ORD-978995 is scheduled on 06-Jul-2026 between 6 PM-9 PM.,0,shipping_order
Delivery update: Package ORD-466727 is out for delivery and should arrive by 6 PM.,0,shipping_order
LinkedIn Jobs: 42 new Backend Developer openings in Bengaluru match your profile.,0,job_alerts
Order ORD-972234 delayed due to weather. New delivery date: 23-May-2026.,0,shipping_order
SBI ALERT: INR 171157 debited from A/C ending 4557 via NEFT at Zomato on 25-Apr-2026. Avl bal: INR 344457.,0,finance_transaction
Shipment confirmed for order ORD-477811. Track with AWB AWB51755355 on Delhivery.,0,shipping_order
Shipment confirmed for order ORD-970441. Track with AWB AWB54704050 on DTDC.,0,shipping_order
Delivery update: Package ORD-300709 is out for delivery and should arrive by 3 PM.,0,shipping_order
Axis Bank ALERT: INR 199247 debited from A/C ending 7211 via IMPS at Amazon on 14-Jul-2026. Avl bal: INR 485082.,0,finance_transaction
Chase ALERT: INR 121530 debited from A/C ending 8463 via netbanking at Netflix on 07-May-2026. Avl bal: INR 116746.,0,finance_transaction
Receipt: INR 81964 credited to your wallet from bank transfer. Txn ID REF955196.,0,finance_transaction
Shipment confirmed for order ORD-840578. Track with AWB AWB86084116 on Blue Dart.,0,shipping_order
Receipt: INR 84450 credited to your wallet from bank transfer. Txn ID REF706342.,0,finance_transaction
LinkedIn Jobs: 53 new Product Manager openings in Chennai match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 14 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 16 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-766725 has been shipped via UPS. Expected delivery: 09-Feb-2026.,0,shipping_order
